job_id,job_title,company,location,work_mode,experience,employment_type,skills,salary_lpa,date_posted
602,Python Developer,IBM India,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Machine Learning, Pandas, Statistics, Tableau, Power BI",2.9,2024-09-23
603,Python Developer,ICICI Bank,Gurgaon,Hybrid,Senior (5+ yrs),Internship,"Power BI, Git",23.6,2024-04-13
604,Business Analyst,Flipkart,Noida,Hybrid,Junior (1-3 yrs),Contract,"Machine Learning, SQL, Excel, NumPy",4.3,2024-06-08
605,Data Analyst,HDFC Bank,Delhi,Hybrid,Senior (5+ yrs),Contract,"NumPy, Pandas, Statistics, Excel, Git",17.0,2024-04-09
606,Senior Data Analyst,Zomato,Hyderabad,Hybrid,Fresher (0-1 yr),Contract,"SQL, Git, Machine Learning",3.4,2024-06-07
607,SQL Developer,Amazon India,Mumbai,Remote,Mid (3-5 yrs),Full-time,"Machine Learning, Tableau, Python",12.4,2024-06-26
608,BI Analyst,Google India,Bangalore,Hybrid,Junior (1-3 yrs),Contract,"Power BI, Git, Statistics",4.9,2024-09-25
609,Python Developer,HDFC Bank,Delhi,On-site,Mid (3-5 yrs),Full-time,"NumPy, Power BI, Statistics, Machine Learning, Tableau",7.2,2024-03-10
610,Data Analyst,ICICI Bank,Delhi,Hybrid,Junior (1-3 yrs),Contract,"NumPy, Machine Learning, Tableau, Excel, Statistics",4.1,2024-03-05
611,SQL Developer,Google India,Noida,On-site,Senior (5+ yrs),Full-time,"Power BI, Statistics, SQL, Excel, Tableau",24.5,2024-05-03
612,Junior Data Analyst,HCL Technologies,Chennai,On-site,Senior (5+ yrs),Full-time,"Power BI, SQL, NumPy",15.7,2024-11-17
613,Senior Data Analyst,HDFC Bank,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"NumPy, Git, Excel, Python",2.8,2024-12-03
614,BI Analyst,IBM India,Chennai,On-site,Mid (3-5 yrs),Contract,"Excel, Tableau, Power BI, Machine Learning, Pandas",11.8,2024-01-05
615,Python Developer,Wipro,Noida,Remote,Junior (1-3 yrs),Internship,"Git, Statistics, Machine Learning, Power BI",6.3,2024-05-21
616,Python Developer,Zomato,Mumbai,Hybrid,Junior (1-3 yrs),Contract,"Excel, NumPy, Statistics",5.5,2024-12-19
617,Senior Data Analyst,Google India,Bangalore,On-site,Junior (1-3 yrs),Contract,"SQL, Power BI, Statistics, Machine Learning",8.0,2024-06-03
618,Senior Data Analyst,Swiggy,Noida,Hybrid,Junior (1-3 yrs),Contract,"Machine Learning, Python, Statistics",4.1,2024-11-24
619,Python Developer,Google India,Delhi,Remote,Senior (5+ yrs),Full-time,"Python, Git, Tableau, Machine Learning, Pandas",23.9,2024-12-15
620,Python Developer,HDFC Bank,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Excel, Statistics, Tableau, NumPy, SQL",,2024-02-06
621,Data Scientist,HCL Technologies,Noida,On-site,Fresher (0-1 yr),Internship,"Tableau, Excel",3.6,2024-12-02
622,Business Analyst,HDFC Bank,Bangalore,Remote,Fresher (0-1 yr),Contract,"Statistics, Python, Machine Learning, Git",4.4,2024-04-12
623,Business Analyst,IBM India,Hyderabad,On-site,Senior (5+ yrs),Full-time,"Pandas, Power BI",20.8,2024-02-26
624,Junior Data Analyst,Cognizant,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Machine Learning, Power BI, Git, Tableau",3.5,2024-04-07
625,Senior Data Analyst,Zomato,Delhi,On-site,Fresher (0-1 yr),Contract,"Python, NumPy, Power BI, Statistics",3.1,2024-05-21
626,SQL Developer,TCS,Hyderabad,On-site,Senior (5+ yrs),Contract,"SQL, Machine Learning, Excel, Statistics, Python",19.8,2024-12-13
627,Junior Data Analyst,Swiggy,Chennai,Remote,Mid (3-5 yrs),Internship,"SQL, Pandas, Python, Tableau, NumPy",10.1,2024-12-08
628,Data Analyst,Capgemini,Bangalore,Remote,Fresher (0-1 yr),Contract,"NumPy, Power BI, SQL",2.6,2024-05-07
629,Junior Data Analyst,Google India,Pune,Remote,Fresher (0-1 yr),Full-time,"Pandas, Excel, Tableau, Machine Learning, Git",,2024-07-21
630,Data Scientist,Infosys,Pune,Remote,Mid (3-5 yrs),Contract,"Power BI, Machine Learning, Python",13.3,2024-04-26
631,Business Analyst,Google India,Delhi,On-site,Senior (5+ yrs),Internship,"SQL, Statistics",12.9,2024-11-05
632,Business Analyst,Accenture,Hyderabad,On-site,Junior (1-3 yrs),Full-time,"NumPy, Statistics",5.2,2024-04-14
633,Junior Data Analyst,Capgemini,Mumbai,Hybrid,Senior (5+ yrs),Internship,"Tableau, Statistics, SQL",24.4,2024-07-06
634,Python Developer,HDFC Bank,Noida,Remote,Senior (5+ yrs),Full-time,"Python, NumPy, Machine Learning, Statistics, Git",21.9,2024-10-18
635,Junior Data Analyst,Cognizant,Mumbai,Hybrid,Senior (5+ yrs),Contract,"Tableau, NumPy, Statistics, Python, Excel",13.8,2024-03-07
636,Data Analyst,Infosys,Delhi,Hybrid,Senior (5+ yrs),Contract,"Pandas, NumPy, Statistics, Excel, Git",24.8,2024-01-04
637,BI Analyst,Cognizant,Pune,Hybrid,Mid (3-5 yrs),Internship,"Machine Learning, Statistics, Pandas, Git",7.4,2024-07-24
638,Business Analyst,Capgemini,Gurgaon,On-site,Mid (3-5 yrs),Internship,"Excel, Tableau",11.2,2024-03-09
639,Business Analyst,Cognizant,Bangalore,On-site,Fresher (0-1 yr),Internship,"NumPy, SQL, Power BI, Statistics, Machine Learning",4.6,2024-05-17
640,BI Analyst,Flipkart,Noida,Remote,Fresher (0-1 yr),Full-time,"Excel, Tableau, Power BI, Pandas",3.5,2024-03-27
641,Python Developer,Infosys,Hyderabad,On-site,Senior (5+ yrs),Internship,"Tableau, NumPy, Excel, SQL, Statistics",14.4,2024-08-06
642,Senior Data Analyst,HDFC Bank,Pune,On-site,Junior (1-3 yrs),Full-time,"Power BI, Tableau, NumPy",5.8,2024-02-28
643,Junior Data Analyst,Wipro,Mumbai,On-site,Senior (5+ yrs),Full-time,"SQL, Pandas, Python, Tableau",15.1,2024-02-01
644,Data Analyst,Amazon India,Bangalore,Remote,Fresher (0-1 yr),Full-time,"Machine Learning, Python, NumPy",4.0,2024-05-16
645,Python Developer,Swiggy,Noida,Hybrid,Mid (3-5 yrs),Internship,"Pandas, Power BI, Git, Statistics",9.8,2024-06-28
646,SQL Developer,HCL Technologies,Bangalore,Hybrid,Senior (5+ yrs),Internship,"Python, SQL, Tableau",24.4,2024-04-12
647,Python Developer,ICICI Bank,Noida,Remote,Junior (1-3 yrs),Full-time,"Python, Pandas, Git, NumPy",6.9,2024-04-20
648,Python Developer,Google India,Hyderabad,Hybrid,Senior (5+ yrs),Contract,"NumPy, Tableau",19.9,2024-09-19
649,Data Analyst,Accenture,Gurgaon,On-site,Mid (3-5 yrs),Internship,"Excel, Statistics, SQL, Power BI, Pandas",10.8,2024-03-25
650,Senior Data Analyst,HCL Technologies,Noida,Remote,Fresher (0-1 yr),Full-time,"NumPy, Tableau, Power BI, Pandas",3.1,2024-11-04
651,Junior Data Analyst,ICICI Bank,Hyderabad,Remote,Mid (3-5 yrs),Full-time,"Pandas, NumPy",13.4,2024-12-13
652,BI Analyst,Capgemini,Pune,Hybrid,Fresher (0-1 yr),Contract,"SQL, Git",3.4,2024-04-24
653,Senior Data Analyst,Zomato,Chennai,Hybrid,Senior (5+ yrs),Internship,"Tableau, Python",19.7,2024-07-14
654,SQL Developer,Zomato,Chennai,Remote,Junior (1-3 yrs),Full-time,"Python, Machine Learning, Statistics, Excel, SQL",7.3,2024-04-16
655,Python Developer,Accenture,Mumbai,On-site,Fresher (0-1 yr),Internship,"Tableau, Machine Learning, SQL, Excel",5.0,2024-08-21
656,Business Analyst,ICICI Bank,Mumbai,Remote,Senior (5+ yrs),Full-time,"Excel, Power BI, Machine Learning, Pandas",21.6,2024-03-28
657,Python Developer,Google India,Mumbai,Remote,Junior (1-3 yrs),Full-time,"Pandas, NumPy, Statistics, Excel, Power BI",5.6,2024-05-10
658,Business Analyst,Google India,Hyderabad,On-site,Mid (3-5 yrs),Internship,"Tableau, Statistics",11.6,2024-08-23
659,Python Developer,Flipkart,Chennai,On-site,Junior (1-3 yrs),Internship,"Python, Pandas, SQL",6.7,2024-03-13
660,BI Analyst,Cognizant,Bangalore,On-site,Mid (3-5 yrs),Contract,"Python, SQL, Pandas",11.2,2024-11-24
661,BI Analyst,Capgemini,Bangalore,On-site,Junior (1-3 yrs),Contract,"Tableau, Excel, NumPy, Statistics, Pandas",8.0,2024-02-25
662,Python Developer,Google India,Mumbai,Remote,Senior (5+ yrs),Contract,"SQL, Git",13.1,2024-11-17
663,Business Analyst,Infosys,Gurgaon,Hybrid,Fresher (0-1 yr),Internship,"NumPy, Statistics, Git",3.2,2024-06-03
664,Junior Data Analyst,Google India,Bangalore,Hybrid,Senior (5+ yrs),Full-time,"Power BI, SQL",14.3,2024-03-01
665,Python Developer,Swiggy,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Excel, SQL, Tableau",,2024-02-17
666,Data Scientist,Zomato,Chennai,Hybrid,Fresher (0-1 yr),Full-time,"Python, Machine Learning, Tableau, Pandas",3.8,2024-08-23
667,SQL Developer,Zomato,Pune,Remote,Fresher (0-1 yr),Internship,"Power BI, Python",3.0,2024-04-05
668,Business Analyst,Zomato,Mumbai,On-site,Senior (5+ yrs),Full-time,"Tableau, NumPy, Excel, Power BI",17.9,2024-11-14
669,Junior Data Analyst,IBM India,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Pandas, Machine Learning, Excel",9.9,2024-07-13
670,Data Analyst,Capgemini,Hyderabad,Hybrid,Fresher (0-1 yr),Internship,"Machine Learning, NumPy",2.7,2024-06-11
671,Data Scientist,Accenture,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Power BI, NumPy, SQL, Machine Learning, Python",2.9,2024-05-19
672,Python Developer,HCL Technologies,Delhi,Remote,Mid (3-5 yrs),Internship,"Git, SQL, Python, Machine Learning",9.2,2024-03-12
673,BI Analyst,ICICI Bank,Chennai,Hybrid,Fresher (0-1 yr),Internship,"Excel, Git, NumPy",3.9,2024-12-21
674,SQL Developer,Capgemini,Noida,Remote,Senior (5+ yrs),Full-time,"Pandas, Statistics, Tableau, Excel, Power BI",18.8,2024-04-10
675,Senior Data Analyst,Flipkart,Noida,Hybrid,Fresher (0-1 yr),Internship,"SQL, Power BI",4.9,2024-01-03
676,Data Scientist,ICICI Bank,Bangalore,Hybrid,Junior (1-3 yrs),Contract,"Machine Learning, Git, SQL, Power BI, Python",6.5,2024-12-01
677,BI Analyst,Zomato,Pune,Remote,Fresher (0-1 yr),Internship,"Excel, Machine Learning, Power BI, SQL, Python",3.4,2024-06-02
678,BI Analyst,ICICI Bank,Noida,On-site,Mid (3-5 yrs),Full-time,"Power BI, Machine Learning, SQL, Excel",9.1,2024-04-01
679,BI Analyst,IBM India,Mumbai,Remote,Fresher (0-1 yr),Contract,"Python, Pandas, Git, Tableau, Power BI",3.3,2024-01-12
680,Junior Data Analyst,Google India,Delhi,On-site,Fresher (0-1 yr),Contract,"Power BI, SQL, Excel, Git, Python",,2024-11-09
681,Business Analyst,ICICI Bank,Noida,Hybrid,Mid (3-5 yrs),Contract,"Excel, Machine Learning, Tableau, Python, Power BI",11.6,2024-03-12
682,BI Analyst,Infosys,Delhi,Remote,Junior (1-3 yrs),Full-time,"Tableau, Python, Excel",5.6,2024-01-06
683,Business Analyst,ICICI Bank,Mumbai,On-site,Senior (5+ yrs),Contract,"Excel, Pandas, NumPy, Tableau, Machine Learning",24.0,2024-07-05
684,Senior Data Analyst,HCL Technologies,Bangalore,On-site,Junior (1-3 yrs),Contract,"Power BI, Python",6.7,2024-10-24
685,Data Analyst,Microsoft India,Gurgaon,Hybrid,Mid (3-5 yrs),Contract,"NumPy, Power BI",11.3,2024-03-08
686,Data Scientist,HCL Technologies,Mumbai,Remote,Junior (1-3 yrs),Internship,"Power BI, Statistics, SQL, Pandas, NumPy",6.0,2024-10-21
687,Junior Data Analyst,Capgemini,Hyderabad,On-site,Senior (5+ yrs),Full-time,"Power BI, Excel, NumPy, Python",20.0,2024-01-13
688,BI Analyst,Flipkart,Pune,On-site,Mid (3-5 yrs),Contract,"Python, Machine Learning, NumPy, Pandas, Git",9.1,2024-05-12
689,BI Analyst,Capgemini,Delhi,On-site,Junior (1-3 yrs),Full-time,"Python, Pandas",4.8,2024-10-04
690,BI Analyst,Cognizant,Mumbai,Hybrid,Mid (3-5 yrs),Contract,"SQL, Git, Python, Pandas",10.9,2024-06-12
691,SQL Developer,Zomato,Pune,Remote,Mid (3-5 yrs),Full-time,"SQL, Git, Excel, Pandas, NumPy",,2024-11-27
692,Business Analyst,IBM India,Gurgaon,On-site,Fresher (0-1 yr),Internship,"Tableau, Statistics, Power BI, Git",,2024-04-14
693,Data Scientist,Zomato,Delhi,Hybrid,Fresher (0-1 yr),Contract,"Statistics, NumPy",3.8,2024-01-06
694,Data Scientist,Accenture,Mumbai,On-site,Fresher (0-1 yr),Internship,"NumPy, Statistics, SQL",2.9,2024-07-18
695,BI Analyst,Google India,Mumbai,On-site,Junior (1-3 yrs),Full-time,"Git, Power BI, Python",7.5,2024-08-17
696,Data Scientist,Flipkart,Pune,Hybrid,Mid (3-5 yrs),Internship,"Excel, Power BI",7.3,2024-01-21
697,Junior Data Analyst,Amazon India,Chennai,Hybrid,Fresher (0-1 yr),Internship,"Power BI, Machine Learning, SQL",2.5,2024-10-12
698,SQL Developer,Wipro,Mumbai,Remote,Junior (1-3 yrs),Contract,"Pandas, Python, Machine Learning, NumPy",5.4,2024-05-06
699,Data Scientist,Infosys,Hyderabad,Remote,Senior (5+ yrs),Internship,"Git, Machine Learning, Power BI, NumPy",17.7,2024-04-19
700,BI Analyst,Accenture,Gurgaon,On-site,Senior (5+ yrs),Contract,"Statistics, SQL, Git",14.4,2024-03-07
701,Python Developer,Cognizant,Mumbai,On-site,Mid (3-5 yrs),Full-time,"NumPy, Power BI, SQL",8.0,2024-08-21
702,BI Analyst,HCL Technologies,Chennai,Remote,Fresher (0-1 yr),Internship,"NumPy, Git",2.6,2024-11-02
703,Junior Data Analyst,Capgemini,Hyderabad,Hybrid,Junior (1-3 yrs),Internship,"Python, SQL",6.2,2024-12-03
704,Business Analyst,Accenture,Gurgaon,Remote,Senior (5+ yrs),Full-time,"Pandas, Statistics, Excel, SQL",12.7,2024-11-18
705,Senior Data Analyst,Infosys,Bangalore,On-site,Mid (3-5 yrs),Full-time,"Excel, Python, Power BI, Machine Learning, SQL",10.0,2024-11-10
706,Business Analyst,Google India,Hyderabad,Hybrid,Junior (1-3 yrs),Full-time,"SQL, Tableau, Pandas",4.3,2024-06-03
707,Data Analyst,Accenture,Chennai,Hybrid,Mid (3-5 yrs),Internship,"NumPy, Excel, Tableau",11.4,2024-02-09
708,Python Developer,Zomato,Mumbai,Remote,Fresher (0-1 yr),Full-time,"Excel, Pandas, Git",3.5,2024-08-27
709,Senior Data Analyst,HCL Technologies,Noida,Remote,Mid (3-5 yrs),Full-time,"Pandas, Excel",8.3,2024-06-16
710,BI Analyst,ICICI Bank,Noida,Remote,Mid (3-5 yrs),Full-time,"NumPy, Git, Statistics",10.8,2024-09-27
711,Business Analyst,Google India,Hyderabad,Remote,Senior (5+ yrs),Internship,"SQL, Power BI, Pandas",12.0,2024-01-12
712,Python Developer,Accenture,Hyderabad,On-site,Mid (3-5 yrs),Contract,"Tableau, Statistics, Excel",12.8,2024-07-08
713,Business Analyst,Capgemini,Bangalore,Remote,Junior (1-3 yrs),Full-time,"NumPy, Python, Git",5.5,2024-11-19
714,Senior Data Analyst,ICICI Bank,Chennai,On-site,Junior (1-3 yrs),Contract,"SQL, Power BI, Git",4.0,2024-07-05
715,Junior Data Analyst,ICICI Bank,Chennai,Remote,Mid (3-5 yrs),Contract,"Pandas, Statistics, Python, Excel, Machine Learning",8.1,2024-01-20
716,Junior Data Analyst,Cognizant,Bangalore,Hybrid,Senior (5+ yrs),Internship,"Machine Learning, Tableau, Git, Pandas, SQL",17.5,2024-02-17
717,BI Analyst,Accenture,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Excel, Machine Learning, SQL, NumPy, Pandas",3.7,2024-11-13
718,BI Analyst,Cognizant,Bangalore,Hybrid,Senior (5+ yrs),Full-time,"SQL, Git, Machine Learning, Excel",19.8,2024-01-08
719,Data Scientist,Cognizant,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Tableau, Power BI",6.2,2024-01-08
720,Data Scientist,Wipro,Bangalore,Remote,Senior (5+ yrs),Full-time,"Pandas, SQL",,2024-06-25
721,Data Scientist,Google India,Pune,Hybrid,Senior (5+ yrs),Internship,"Excel, SQL, Pandas, Power BI",23.7,2024-09-26
722,Junior Data Analyst,Infosys,Noida,Hybrid,Fresher (0-1 yr),Contract,"Excel, Statistics, SQL",4.7,2024-12-08
723,Business Analyst,Accenture,Chennai,Remote,Mid (3-5 yrs),Contract,"Pandas, Tableau, Git",11.4,2024-01-23
724,BI Analyst,Capgemini,Pune,Remote,Fresher (0-1 yr),Full-time,"SQL, Python, Excel, NumPy, Statistics",3.9,2024-02-16
725,Senior Data Analyst,HDFC Bank,Delhi,On-site,Mid (3-5 yrs),Full-time,"Tableau, Pandas",9.5,2024-12-25
726,Python Developer,Amazon India,Gurgaon,Hybrid,Senior (5+ yrs),Internship,"SQL, Statistics, Python",16.7,2024-07-28
727,Junior Data Analyst,HDFC Bank,Delhi,Remote,Mid (3-5 yrs),Contract,"NumPy, Machine Learning",10.2,2024-11-02
728,Data Analyst,Capgemini,Bangalore,On-site,Fresher (0-1 yr),Contract,"Excel, NumPy, SQL, Statistics, Power BI",4.7,2024-06-15
729,Python Developer,HDFC Bank,Hyderabad,On-site,Junior (1-3 yrs),Internship,"NumPy, Git",4.8,2024-06-11
730,Python Developer,IBM India,Gurgaon,On-site,Mid (3-5 yrs),Contract,"Machine Learning, Excel",13.6,2024-04-11
731,Data Analyst,Google India,Bangalore,Hybrid,Senior (5+ yrs),Contract,"Python, Power BI, Git",24.4,2024-05-09
732,Junior Data Analyst,Wipro,Chennai,On-site,Mid (3-5 yrs),Contract,"Tableau, Statistics",13.1,2024-11-09
733,Junior Data Analyst,TCS,Hyderabad,Hybrid,Mid (3-5 yrs),Contract,"Power BI, Pandas, NumPy",10.4,2024-03-23
734,BI Analyst,Zomato,Noida,On-site,Junior (1-3 yrs),Full-time,"Pandas, Git, Python",4.6,2024-03-16
735,SQL Developer,HCL Technologies,Noida,Hybrid,Fresher (0-1 yr),Contract,"Statistics, SQL, Python",3.0,2024-07-23
736,Junior Data Analyst,Google India,Pune,Hybrid,Junior (1-3 yrs),Full-time,"Pandas, Git",4.1,2024-09-27
737,Senior Data Analyst,ICICI Bank,Gurgaon,Hybrid,Senior (5+ yrs),Contract,"Machine Learning, NumPy, Pandas, Python",24.0,2024-06-06
738,Junior Data Analyst,Microsoft India,Noida,Hybrid,Senior (5+ yrs),Internship,"Git, SQL, Machine Learning, NumPy",22.9,2024-01-20
739,BI Analyst,HCL Technologies,Gurgaon,Remote,Fresher (0-1 yr),Internship,"Machine Learning, Python, Tableau, NumPy, Power BI",3.0,2024-09-13
740,Senior Data Analyst,IBM India,Gurgaon,On-site,Mid (3-5 yrs),Contract,"NumPy, Python, Pandas, Git, SQL",10.6,2024-11-09
741,Data Scientist,Microsoft India,Pune,On-site,Senior (5+ yrs),Full-time,"Python, Excel",22.3,2024-09-27
742,SQL Developer,Swiggy,Chennai,Remote,Senior (5+ yrs),Full-time,"Power BI, NumPy, Python, Machine Learning, Tableau",17.6,2024-07-24
743,Junior Data Analyst,Google India,Delhi,Remote,Junior (1-3 yrs),Contract,"SQL, Excel, Git",6.5,2024-11-09
744,Junior Data Analyst,Swiggy,Pune,On-site,Fresher (0-1 yr),Full-time,"Python, Excel, Git, Tableau, Pandas",3.9,2024-10-13
745,Data Analyst,Accenture,Gurgaon,Remote,Mid (3-5 yrs),Full-time,"Power BI, Tableau, Git",10.7,2024-07-25
746,Data Scientist,TCS,Mumbai,On-site,Junior (1-3 yrs),Internship,"Git, SQL",4.4,2024-02-04
747,Junior Data Analyst,Flipkart,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Pandas, Power BI, NumPy, Python, Machine Learning",4.5,2024-08-21
748,Senior Data Analyst,IBM India,Noida,Hybrid,Mid (3-5 yrs),Internship,"Excel, Git, Tableau, Python, SQL",11.6,2024-01-04
749,SQL Developer,Zomato,Gurgaon,Remote,Fresher (0-1 yr),Full-time,"SQL, Power BI, Python, Tableau",2.6,2024-03-07
750,SQL Developer,HCL Technologies,Pune,On-site,Mid (3-5 yrs),Full-time,"SQL, Excel, Tableau",8.9,2024-02-12
751,Data Scientist,HDFC Bank,Gurgaon,Hybrid,Senior (5+ yrs),Full-time,"Excel, Power BI, Tableau, Machine Learning",13.3,2024-10-10
752,Junior Data Analyst,IBM India,Gurgaon,Hybrid,Senior (5+ yrs),Contract,"Pandas, SQL, NumPy, Power BI",14.6,2024-11-27
753,Senior Data Analyst,HDFC Bank,Chennai,On-site,Mid (3-5 yrs),Internship,"Tableau, Machine Learning, Pandas, Power BI, Python",7.8,2024-07-26
754,Junior Data Analyst,Zomato,Pune,On-site,Junior (1-3 yrs),Internship,"Pandas, Excel, Git, Python",4.0,2024-12-11
755,Business Analyst,HDFC Bank,Delhi,On-site,Fresher (0-1 yr),Contract,"Git, Power BI, Machine Learning, Python",3.9,2024-11-03
756,BI Analyst,Microsoft India,Delhi,Hybrid,Junior (1-3 yrs),Full-time,"Statistics, Git",4.2,2024-02-04
757,Python Developer,Cognizant,Delhi,Remote,Senior (5+ yrs),Full-time,"Tableau, Python",20.4,2024-01-15
758,Data Scientist,Accenture,Noida,On-site,Fresher (0-1 yr),Contract,"SQL, Statistics",2.7,2024-12-10
759,Data Scientist,Swiggy,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Statistics, Python, NumPy, Excel",4.2,2024-11-04
760,SQL Developer,HCL Technologies,Bangalore,On-site,Fresher (0-1 yr),Full-time,"SQL, Pandas, NumPy",3.1,2024-12-26
761,SQL Developer,Infosys,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Tableau, SQL",3.2,2024-07-09
762,Junior Data Analyst,Accenture,Gurgaon,On-site,Junior (1-3 yrs),Contract,"Git, NumPy, Statistics",6.7,2024-04-19
763,Python Developer,ICICI Bank,Mumbai,Hybrid,Senior (5+ yrs),Full-time,"Tableau, Git",21.2,2024-04-22
764,Business Analyst,Wipro,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Power BI, Statistics",4.5,2024-02-11
765,Business Analyst,Swiggy,Mumbai,Remote,Senior (5+ yrs),Internship,"Machine Learning, SQL, Excel",14.8,2024-08-28
766,Business Analyst,Google India,Pune,On-site,Mid (3-5 yrs),Contract,"Tableau, SQL, Excel",10.2,2024-02-08
767,Data Analyst,HDFC Bank,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Pandas, Tableau, SQL, Machine Learning, Python",3.4,2024-07-17
768,BI Analyst,Swiggy,Bangalore,Hybrid,Mid (3-5 yrs),Contract,"Python, NumPy",12.1,2024-05-07
769,BI Analyst,Cognizant,Mumbai,Remote,Senior (5+ yrs),Internship,"SQL, Python, Power BI, Machine Learning, Git",13.5,2024-10-09
770,Business Analyst,Wipro,Hyderabad,Hybrid,Junior (1-3 yrs),Internship,"NumPy, Git, SQL, Statistics, Pandas",7.3,2024-08-07
771,Junior Data Analyst,IBM India,Delhi,Remote,Mid (3-5 yrs),Internship,"Python, SQL, Excel, Tableau",13.4,2024-12-10
772,Business Analyst,Cognizant,Delhi,Remote,Fresher (0-1 yr),Full-time,"Pandas, Statistics, Excel",4.9,2024-07-11
773,Data Analyst,Cognizant,Mumbai,On-site,Junior (1-3 yrs),Internship,"Git, Pandas",7.9,2024-08-28
774,Business Analyst,ICICI Bank,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Power BI, Machine Learning, Excel, NumPy",2.9,2024-05-26
775,SQL Developer,HDFC Bank,Gurgaon,Remote,Mid (3-5 yrs),Internship,"Statistics, Tableau, Pandas, Power BI",7.1,2024-12-11
776,Python Developer,HCL Technologies,Mumbai,Remote,Fresher (0-1 yr),Full-time,"Power BI, Excel, Pandas, Git, Python",3.1,2024-07-12
777,Business Analyst,Wipro,Pune,Hybrid,Fresher (0-1 yr),Contract,"Machine Learning, Excel, Tableau, Pandas, Git",4.7,2024-07-09
778,Data Scientist,IBM India,Bangalore,Remote,Mid (3-5 yrs),Internship,"NumPy, Statistics",11.0,2024-06-10
779,Senior Data Analyst,Infosys,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Machine Learning, Tableau, Excel",5.2,2024-05-01
780,Python Developer,TCS,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Tableau, Python, NumPy, Excel, Pandas",,2024-03-12
781,Data Scientist,Accenture,Hyderabad,Remote,Mid (3-5 yrs),Full-time,"NumPy, SQL, Tableau",8.5,2024-06-08
782,BI Analyst,Microsoft India,Noida,On-site,Mid (3-5 yrs),Contract,"Excel, NumPy, Pandas, Machine Learning",11.0,2024-04-09
783,Junior Data Analyst,Microsoft India,Pune,Hybrid,Mid (3-5 yrs),Full-time,"Git, Statistics, Excel, Power BI",12.5,2024-02-05
784,Python Developer,Swiggy,Delhi,Hybrid,Mid (3-5 yrs),Contract,"NumPy, Git, Statistics, Python, Tableau",7.2,2024-02-25
785,Junior Data Analyst,Flipkart,Pune,Remote,Mid (3-5 yrs),Full-time,"Python, NumPy, Excel, Power BI",11.7,2024-09-15
786,Data Analyst,Wipro,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Tableau, Statistics",4.2,2024-02-24
787,Data Analyst,IBM India,Chennai,Remote,Senior (5+ yrs),Full-time,"Excel, Tableau, Machine Learning",21.3,2024-08-20
788,Business Analyst,HCL Technologies,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Machine Learning, SQL",5.0,2024-01-27
789,Python Developer,Google India,Bangalore,On-site,Mid (3-5 yrs),Contract,"Excel, Power BI, Tableau, NumPy, Statistics",11.8,2024-10-04
790,BI Analyst,Accenture,Bangalore,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning, Power BI",5.9,2024-11-04
791,Python Developer,Zomato,Mumbai,Hybrid,Senior (5+ yrs),Internship,"Statistics, NumPy",22.6,2024-05-15
792,Senior Data Analyst,Google India,Bangalore,Remote,Mid (3-5 yrs),Full-time,"Python, Pandas, Excel, Power BI, Machine Learning",,2024-03-12
793,Business Analyst,Zomato,Noida,Remote,Fresher (0-1 yr),Full-time,"Pandas, Git, Statistics",4.3,2024-05-26
794,Data Scientist,Google India,Hyderabad,Remote,Senior (5+ yrs),Contract,"Git, Excel, Tableau, SQL, Pandas",16.2,2024-06-19
795,BI Analyst,Wipro,Bangalore,On-site,Junior (1-3 yrs),Full-time,"SQL, Statistics",7.7,2024-04-25
796,Business Analyst,HCL Technologies,Chennai,Remote,Senior (5+ yrs),Contract,"Python, Tableau",13.5,2024-02-15
797,SQL Developer,Infosys,Chennai,Hybrid,Fresher (0-1 yr),Internship,"NumPy, Excel, Power BI, SQL, Machine Learning",3.7,2024-04-07
798,Junior Data Analyst,Microsoft India,Pune,On-site,Fresher (0-1 yr),Internship,"Power BI, Python",4.5,2024-06-25
799,BI Analyst,Wipro,Delhi,On-site,Senior (5+ yrs),Full-time,"Git, Statistics, Pandas",16.6,2024-03-26
800,Senior Data Analyst,HDFC Bank,Noida,Remote,Senior (5+ yrs),Full-time,"Excel, Machine Learning",15.9,2024-04-02
801,SQL Developer,Infosys,Pune,Hybrid,Mid (3-5 yrs),Contract,"SQL, Excel, Tableau, Python",10.7,2024-09-20
